HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TravelGroupSize,Deck,Num,Side
Europa,False,TRAPPIST-1e,35,False,0,725,3415,0,1,False,1,D,158,S
Earth,True,TRAPPIST-1e,21,False,1961,96,0,54,40,False,1,F,1060,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,840,P
Earth,False,PSO J318.5-22,46,False,0,153,0,0,397,False,1,F,1061,P
Earth,False,TRAPPIST-1e,22,False,261,0,0,107,1132,False,3,F,997,S
Earth,False,TRAPPIST-1e,2,False,0,0,0,0,0,True,3,G,845,S
Earth,True,TRAPPIST-1e,3,False,0,0,0,0,0,True,3,G,845,S
Earth,True,55 Cancri e,28,False,0,0,0,0,0,True,3,G,841,P
Earth,False,PSO J318.5-22,60,False,0,0,789,283,3,False,3,F,1062,P
Earth,False,PSO J318.5-22,48,False,0,2,72,554,143,False,3,G,841,P
Earth,False,55 Cancri e,18,False,51,339,1,0,436,True,2,E,331,S
Earth,False,TRAPPIST-1e,31,False,1364,0,0,0,21,False,2,F,998,S
Europa,True,55 Cancri e,26,False,0,0,0,0,0,True,2,C,163,P
Europa,False,55 Cancri e,41,False,717,641,2,1559,4828,False,2,C,163,P
Earth,False,TRAPPIST-1e,26,False,168,0,382,166,0,True,1,F,999,S
Earth,False,TRAPPIST-1e,29,False,0,43,693,0,0,True,1,F,1063,P
Earth,False,TRAPPIST-1e,24,False,666,938,1,0,0,False,1,E,332,S
Earth,False,TRAPPIST-1e,25,False,10,0,908,5,0,True,1,F,1064,P
Earth,False,55 Cancri e,0,False,0,0,0,0,0,False,1,G,842,P
Earth,True,TRAPPIST-1e,30,False,0,0,0,0,0,False,1,G,843,P
Europa,True,55 Cancri e,18,False,0,0,0,0,0,True,2,B,177,P
Europa,True,55 Cancri e,32,False,0,0,0,0,0,True,2,B,177,P
Earth,False,TRAPPIST-1e,28,False,0,0,0,525,1889,False,1,F,1000,S
Mars,False,TRAPPIST-1e,21,False,2206,0,353,0,19,False,1,D,165,P
Earth,False,TRAPPIST-1e,25,False,0,528,8,153,0,False,1,F,1065,P
Mars,False,55 Cancri e,47,False,275,0,0,24,0,True,3,F,1002,S
Mars,True,PSO J318.5-22,28,False,0,0,0,0,0,True,3,F,1002,S
Mars,True,TRAPPIST-1e,8,False,0,0,0,0,0,True,3,F,1002,S
Earth,False,TRAPPIST-1e,24,False,0,0,56,564,880,False,1,F,1003,S
Mars,True,TRAPPIST-1e,30,False,0,0,0,0,0,True,1,E,334,S
Earth,True,PSO J318.5-22,24,False,0,0,0,0,0,True,1,G,848,S
Earth,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,1,G,849,S
Earth,False,,16,False,0,0,19,971,0,False,1,E,335,S
Mars,False,TRAPPIST-1e,23,False,263,0,1548,44,0,True,1,F,1004,S
Mars,False,TRAPPIST-1e,16,False,271,0,2251,117,0,True,1,F,1067,P
Earth,False,TRAPPIST-1e,29,False,30,0,605,267,6,False,1,G,844,P
Earth,False,TRAPPIST-1e,46,False,1,0,898,0,96,True,1,E,326,P
Earth,True,PSO J318.5-22,13,False,0,0,0,0,0,False,1,G,845,P
Earth,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,G,852,S
Earth,True,TRAPPIST-1e,29,False,0,0,0,0,0,True,1,G,853,S
Earth,True,TRAPPIST-1e,46,False,0,0,0,0,0,True,1,G,854,S
Earth,False,TRAPPIST-1e,24,False,1231,0,0,1,3,True,2,F,1005,S
Earth,True,TRAPPIST-1e,33,False,0,0,0,0,0,True,2,G,855,S
Mars,False,TRAPPIST-1e,38,False,218,0,586,770,0,False,1,F,1006,S
Earth,True,TRAPPIST-1e,57,False,0,0,0,0,0,True,2,G,847,P
Earth,False,TRAPPIST-1e,28,False,0,13,643,47,0,True,2,F,1070,P
Earth,False,TRAPPIST-1e,38,False,6,2324,0,0,0,True,1,G,848,P
Earth,False,TRAPPIST-1e,28,False,607,0,0,227,0,True,1,G,856,S
Mars,False,TRAPPIST-1e,25,False,922,0,1,91,0,False,1,E,327,P
Mars,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,F,1007,S
Mars,False,TRAPPIST-1e,33,False,705,0,1905,13,0,True,1,F,1071,P
Earth,False,TRAPPIST-1e,35,False,202,1309,60,0,0,True,1,F,1008,S
Earth,False,TRAPPIST-1e,24,False,290,64,413,35,0,True,1,F,1009,S
Europa,True,TRAPPIST-1e,31,False,0,0,0,0,0,True,4,B,202,S
Europa,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,4,B,202,S
Europa,True,TRAPPIST-1e,28,False,0,0,0,0,0,True,4,,,
Europa,False,55 Cancri e,8,False,0,0,0,0,0,True,4,B,202,S
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,F,1010,S
Mars,False,TRAPPIST-1e,26,False,41,0,444,572,0,False,1,D,159,S
Europa,False,55 Cancri e,43,False,0,1001,0,2393,0,False,1,B,178,P
Europa,False,TRAPPIST-1e,70,False,241,1065,0,2290,2,True,1,C,204,S
Earth,True,55 Cancri e,17,False,0,0,0,0,0,True,1,G,849,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,850,P
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,G,858,S
Earth,False,55 Cancri e,37,False,0,0,163,0,486,True,2,F,1012,S
Earth,False,TRAPPIST-1e,15,False,0,400,0,0,702,False,1,F,1073,P
Europa,False,55 Cancri e,20,False,0,290,0,1866,217,False,2,A,64,S
Europa,False,55 Cancri e,36,True,13,196,3,0,12323,False,2,C,205,S
Earth,False,TRAPPIST-1e,14,False,0,56,0,0,2,True,1,F,1013,S
Earth,False,TRAPPIST-1e,21,False,38,1,591,1,31,True,1,E,336,S
Earth,False,TRAPPIST-1e,28,False,89,3,571,258,0,False,1,F,1075,P
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,F,1076,P
Earth,False,TRAPPIST-1e,26,False,0,0,827,1,0,False,1,F,1077,P
Earth,False,TRAPPIST-1e,25,False,662,34,0,79,148,False,1,F,1078,P
Earth,False,TRAPPIST-1e,29,False,0,10,0,594,120,False,1,F,1014,S
Europa,False,55 Cancri e,39,True,0,2868,0,5,1968,True,1,B,179,P
Earth,False,TRAPPIST-1e,18,False,0,0,0,87,1232,True,1,F,1079,P
Europa,True,55 Cancri e,37,False,0,0,0,0,0,True,1,B,203,S
Earth,False,TRAPPIST-1e,28,False,467,0,0,0,307,False,1,G,852,P
Earth,False,TRAPPIST-1e,18,False,0,0,2728,0,0,True,1,F,1015,S
Earth,False,TRAPPIST-1e,30,False,0,6,621,0,433,False,1,F,1080,P
Earth,False,TRAPPIST-1e,35,False,35,0,14,0,816,True,3,E,337,S
Earth,False,TRAPPIST-1e,26,False,0,196,0,0,487,True,3,F,1016,S
Earth,True,55 Cancri e,0,False,0,0,0,0,0,True,3,G,860,S
Earth,False,PSO J318.5-22,42,False,0,0,0,214,50,True,1,G,861,S
Earth,False,,36,False,1,716,3,0,57,True,1,F,1081,P
Earth,False,TRAPPIST-1e,31,False,1177,2,0,0,1,False,1,F,1083,P
Earth,False,55 Cancri e,27,False,3905,7,0,4,53,False,1,G,854,P
Europa,False,TRAPPIST-1e,25,False,0,4313,0,175,60,True,1,C,206,S
Earth,True,TRAPPIST-1e,32,False,0,0,0,0,0,True,1,G,856,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,862,S
Earth,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,1,G,863,S
Earth,True,55 Cancri e,51,False,0,0,0,0,0,True,1,G,864,S
Europa,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,B,181,P
Europa,True,55 Cancri e,31,False,0,0,0,0,0,True,2,B,181,P
Earth,False,TRAPPIST-1e,9,False,0,0,0,0,0,False,5,,,
Earth,False,TRAPPIST-1e,7,False,0,0,0,0,0,True,5,G,857,P
Earth,False,TRAPPIST-1e,3,False,0,0,0,0,0,True,5,G,857,P
Earth,True,TRAPPIST-1e,2,False,0,0,0,0,0,True,5,G,857,P
Earth,False,55 Cancri e,7,False,0,0,0,0,0,False,5,G,857,P
Mars,False,TRAPPIST-1e,18,False,1744,0,8,8,0,False,2,F,1019,S
Mars,True,,33,False,0,0,0,0,0,True,2,F,1019,S
Earth,False,TRAPPIST-1e,23,False,0,2891,0,6,0,True,1,F,1084,P
Europa,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,1,B,204,S
Mars,False,TRAPPIST-1e,32,False,4702,0,449,190,0,False,1,F,1021,S
Europa,True,TRAPPIST-1e,27,False,0,0,0,0,0,True,1,B,182,P
Earth,False,TRAPPIST-1e,23,False,0,491,0,61,0,True,1,F,1085,P
Europa,False,TRAPPIST-1e,25,True,0,3625,0,0,168,True,1,C,208,S
Earth,False,TRAPPIST-1e,18,False,454,0,0,324,0,False,1,F,1086,P
Mars,True,55 Cancri e,23,False,0,0,0,0,0,True,1,F,1087,P
Europa,True,55 Cancri e,31,False,0,0,0,0,0,True,2,E,330,P
Europa,False,TRAPPIST-1e,32,False,0,1301,0,94,356,False,2,E,330,P
Mars,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,F,1090,P
Mars,True,TRAPPIST-1e,38,False,0,0,0,0,0,True,1,F,1091,P
Earth,False,PSO J318.5-22,21,False,751,5,0,1,0,True,1,F,1023,S
Mars,True,TRAPPIST-1e,28,False,0,0,0,0,0,True,1,F,1092,P
Europa,False,TRAPPIST-1e,38,False,0,0,0,0,0,False,1,B,183,P
Earth,False,TRAPPIST-1e,20,False,0,0,708,101,0,True,1,F,1094,P
Earth,False,TRAPPIST-1e,23,False,0,1,292,0,340,False,1,F,1095,P
Earth,False,TRAPPIST-1e,48,False,456,0,39,0,5,True,1,G,862,P
Earth,True,55 Cancri e,15,False,0,0,0,0,0,True,2,G,867,S
Earth,False,TRAPPIST-1e,30,False,0,674,39,0,10,True,2,G,867,S
Mars,False,TRAPPIST-1e,40,False,286,0,2299,12,0,True,1,F,1024,S
Earth,False,TRAPPIST-1e,36,False,0,0,33,677,0,False,1,G,868,S
Earth,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,G,869,S
Mars,False,TRAPPIST-1e,17,False,13,0,565,367,1,False,1,E,332,P
Europa,False,55 Cancri e,38,False,0,439,0,434,10074,False,2,C,168,P
Europa,True,55 Cancri e,38,False,0,0,0,0,0,True,2,C,168,P
Mars,False,,14,False,809,0,59,0,0,False,2,D,167,P
Mars,False,TRAPPIST-1e,28,False,134,0,6,1450,0,False,2,E,333,P
Earth,False,TRAPPIST-1e,21,False,37,0,31,696,63,True,1,E,334,P
Europa,False,TRAPPIST-1e,18,False,0,3770,0,287,3491,False,1,C,169,P
Mars,False,TRAPPIST-1e,26,False,164,0,853,0,39,True,1,D,168,P
Europa,False,TRAPPIST-1e,35,False,25,866,0,3198,459,False,1,C,170,P
Mars,True,55 Cancri e,46,False,1082,80,1177,0,323,False,1,F,1026,S
Europa,True,55 Cancri e,13,False,0,0,0,0,0,True,2,B,205,S
Europa,False,TRAPPIST-1e,39,False,43,9365,144,0,118,True,2,B,205,S
Mars,False,PSO J318.5-22,49,False,1690,0,85,0,0,False,2,D,161,S
Mars,False,TRAPPIST-1e,28,False,0,0,0,0,0,False,2,E,339,S
Earth,False,TRAPPIST-1e,27,False,0,686,0,101,9,True,2,F,1098,P
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,G,865,P
Earth,False,TRAPPIST-1e,29,False,0,32,0,4517,0,False,1,E,340,S
,False,TRAPPIST-1e,27,False,0,45,225,14,519,False,1,F,1099,P
Mars,True,TRAPPIST-1e,38,False,0,0,0,0,0,True,1,F,1100,P
Earth,False,PSO J318.5-22,18,False,0,0,0,150,0,True,1,F,1101,P
Europa,True,55 Cancri e,35,False,0,0,0,0,0,True,1,E,336,P
Mars,True,TRAPPIST-1e,37,False,0,0,0,0,0,True,1,F,1102,P
Earth,False,TRAPPIST-1e,60,False,943,53,0,0,0,False,1,E,337,P
Europa,True,TRAPPIST-1e,31,False,0,0,0,0,0,True,1,E,338,P
Europa,True,TRAPPIST-1e,4,False,0,0,0,0,0,True,3,C,209,S
,False,TRAPPIST-1e,34,False,0,3195,0,102,1469,True,3,C,209,S
Europa,False,55 Cancri e,46,False,0,8221,0,1010,160,True,3,C,209,S
Earth,False,TRAPPIST-1e,18,False,0,0,55,2288,1,False,1,G,870,S
Mars,False,TRAPPIST-1e,38,False,0,0,363,7,3,False,1,E,342,S
Earth,False,,29,False,0,61,942,2,0,True,1,F,1029,S
Europa,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,2,C,210,S
Europa,True,TRAPPIST-1e,26,False,0,0,0,0,0,True,2,C,210,S
Europa,False,TRAPPIST-1e,30,False,0,95,0,1202,5558,False,1,C,173,P
Earth,False,TRAPPIST-1e,42,False,0,0,8,3409,0,False,1,F,1030,S
Mars,False,TRAPPIST-1e,36,False,386,0,756,6,0,False,1,F,1104,P
Earth,False,55 Cancri e,23,False,253,0,1175,3,0,False,1,F,1105,P
Europa,False,TRAPPIST-1e,34,True,0,5210,0,1332,2,True,2,A,65,S
Europa,False,TRAPPIST-1e,26,False,0,4894,0,62,85,True,2,A,65,S
Mars,False,TRAPPIST-1e,31,False,2048,0,1040,136,0,False,1,D,170,P
Mars,False,TRAPPIST-1e,48,False,581,6,1,158,0,False,1,D,171,P
Earth,True,TRAPPIST-1e,10,False,0,0,0,0,0,True,1,G,871,S
Mars,False,TRAPPIST-1e,27,False,2,0,1320,0,26,True,2,F,1106,P
Mars,False,TRAPPIST-1e,32,True,2497,0,101,0,0,False,2,F,1106,P
Earth,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,3,G,872,S
Earth,True,PSO J318.5-22,20,False,0,0,0,0,0,True,3,G,872,S
Earth,False,TRAPPIST-1e,48,False,83,110,0,690,8,True,3,F,1032,S
Mars,False,TRAPPIST-1e,35,True,628,6,528,136,0,False,1,E,343,S
Mars,False,TRAPPIST-1e,14,False,246,0,2153,0,0,True,1,D,172,P
Mars,False,TRAPPIST-1e,28,False,4,0,2574,0,0,True,1,D,173,P
Mars,False,TRAPPIST-1e,28,False,743,378,8,0,0,False,1,F,1109,P
Mars,True,TRAPPIST-1e,42,False,0,0,0,0,0,True,3,D,162,S
Mars,True,TRAPPIST-1e,8,False,0,0,0,0,0,True,3,D,162,S
Mars,True,55 Cancri e,30,False,0,0,0,0,0,True,3,D,162,S
Earth,False,TRAPPIST-1e,44,False,0,0,5,30,777,False,1,G,869,P
Mars,False,TRAPPIST-1e,40,True,1269,0,75,0,4,False,1,F,1034,S
Earth,False,TRAPPIST-1e,38,False,766,38,0,0,0,False,1,F,1111,P
,False,PSO J318.5-22,22,True,2,46,0,483,67,False,1,F,1035,S
Mars,False,TRAPPIST-1e,32,False,1781,0,654,580,0,False,2,D,174,P
Mars,False,TRAPPIST-1e,16,False,2116,0,350,0,901,False,2,D,174,P
Mars,False,TRAPPIST-1e,33,False,748,130,1047,458,0,False,1,D,163,S
Europa,False,TRAPPIST-1e,38,False,20,3960,153,280,1674,False,1,B,206,S
Earth,True,TRAPPIST-1e,23,False,0,806,0,2,0,True,1,G,870,P
Earth,False,TRAPPIST-1e,16,False,3,595,0,9,321,True,1,G,871,P
Earth,False,PSO J318.5-22,16,False,481,0,166,0,122,False,5,G,872,P
Earth,False,TRAPPIST-1e,11,False,0,0,0,0,0,False,5,G,872,P
Earth,False,TRAPPIST-1e,22,False,0,824,0,0,411,False,5,F,1112,P
Earth,False,TRAPPIST-1e,43,False,0,0,0,0,1544,False,5,F,1112,P
Earth,True,PSO J318.5-22,20,False,0,0,0,0,0,True,5,G,872,P
Earth,False,TRAPPIST-1e,22,False,0,747,8,0,314,False,1,F,1113,P
Mars,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,4,F,1114,P
Mars,False,TRAPPIST-1e,30,False,138,0,208,952,0,False,4,E,340,P
Mars,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,4,F,1114,P
Mars,False,55 Cancri e,0,False,0,0,0,0,0,True,4,F,1114,P
Mars,True,TRAPPIST-1e,41,False,164,0,1115,1,18,False,1,E,349,S
Earth,False,TRAPPIST-1e,39,False,0,829,0,1,0,True,1,F,1036,S
Earth,False,TRAPPIST-1e,37,False,389,0,1,3369,3,False,1,G,873,S
Europa,True,55 Cancri e,26,False,0,0,0,0,0,True,1,D,164,S
Mars,False,TRAPPIST-1e,49,False,552,0,7,0,183,False,2,F,1116,P
Mars,False,TRAPPIST-1e,28,False,142,0,1878,62,0,True,2,E,341,P
Mars,False,PSO J318.5-22,13,False,358,65,599,676,0,False,2,F,1117,P
,False,TRAPPIST-1e,64,False,469,700,2,1,0,False,2,E,342,P
Earth,False,PSO J318.5-22,24,False,1,0,11,0,734,False,1,F,1037,S
,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,3,F,1118,P
Mars,False,TRAPPIST-1e,18,False,3458,0,216,0,0,False,3,F,1118,P
Mars,False,TRAPPIST-1e,25,False,948,0,1,170,0,False,3,F,1118,P
Earth,True,TRAPPIST-1e,19,False,0,0,0,0,0,False,1,G,873,P
Earth,False,55 Cancri e,33,False,2,0,0,0,720,True,1,E,350,S
Earth,True,TRAPPIST-1e,28,True,0,0,0,0,0,True,1,G,874,P
Mars,False,TRAPPIST-1e,50,False,846,0,280,280,0,False,1,F,1121,P
Earth,False,TRAPPIST-1e,30,False,0,0,0,2,827,False,1,,,
Mars,False,TRAPPIST-1e,44,False,1267,18,0,3,0,True,1,F,1123,P
Earth,True,PSO J318.5-22,52,False,0,0,0,0,0,False,1,G,875,P
Earth,True,TRAPPIST-1e,7,False,0,0,0,0,0,True,3,G,875,S
Earth,False,55 Cancri e,30,False,0,59,18,639,0,False,3,F,1041,S
Earth,False,TRAPPIST-1e,27,False,1109,0,0,0,0,False,3,F,1041,S
Europa,True,55 Cancri e,24,False,0,0,0,0,0,True,1,B,207,S
Earth,False,55 Cancri e,13,False,4,99,1,0,595,False,1,F,1124,P
,False,TRAPPIST-1e,61,False,0,53,813,3,0,False,1,F,1125,P
Earth,True,TRAPPIST-1e,32,False,0,0,0,0,0,True,1,G,876,P
Mars,True,55 Cancri e,17,False,0,0,0,0,0,True,2,F,1126,P
Mars,True,TRAPPIST-1e,36,False,0,0,0,0,0,True,2,F,1126,P
Earth,True,PSO J318.5-22,16,False,0,0,0,0,0,True,1,G,877,P
,False,PSO J318.5-22,21,False,0,697,0,0,0,True,1,F,1127,P
Europa,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,1,C,212,S
Earth,False,55 Cancri e,28,False,0,9,0,1114,5,False,1,F,1044,S
Mars,False,TRAPPIST-1e,28,False,848,1497,2,0,0,False,1,E,343,P
Mars,False,55 Cancri e,13,False,9920,0,180,130,571,False,1,E,344,P
Earth,False,TRAPPIST-1e,39,False,0,1,0,739,0,False,1,F,1129,P
Earth,False,TRAPPIST-1e,24,False,0,0,980,7,0,False,1,E,351,S
Europa,False,TRAPPIST-1e,38,False,0,347,0,1545,2187,False,1,C,213,S
Mars,False,TRAPPIST-1e,20,False,489,126,663,214,0,False,1,F,1131,P
Earth,False,TRAPPIST-1e,21,False,724,0,0,0,0,True,1,F,1045,S
Mars,False,TRAPPIST-1e,27,False,1,1,2196,372,0,False,3,F,1132,P
,False,TRAPPIST-1e,49,False,226,11,2,1580,0,False,3,F,1132,P
Mars,True,TRAPPIST-1e,6,False,0,0,0,0,0,True,3,F,1132,P
Europa,True,55 Cancri e,41,False,0,0,0,0,0,True,5,B,185,P
Europa,False,55 Cancri e,33,True,0,1473,1089,5700,1466,False,5,B,185,P
Europa,False,TRAPPIST-1e,6,False,0,0,0,0,0,True,5,B,185,P
Europa,False,55 Cancri e,35,False,0,4618,0,324,12061,False,5,B,185,P
Europa,False,TRAPPIST-1e,46,False,0,4524,0,243,7730,False,5,B,185,P
Earth,False,TRAPPIST-1e,31,False,2703,21,0,0,1,False,1,F,1046,S
Europa,True,TRAPPIST-1e,32,True,0,0,0,0,0,True,1,B,208,S
Europa,True,55 Cancri e,31,False,0,0,0,0,0,True,1,A,50,P
Earth,True,TRAPPIST-1e,20,False,0,0,0,0,0,False,1,G,878,P
Earth,False,TRAPPIST-1e,57,False,685,0,0,0,0,False,1,G,877,S
Earth,False,PSO J318.5-22,37,False,0,0,559,11,0,True,1,F,1047,S
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,1,,,
Earth,False,TRAPPIST-1e,43,False,0,0,1,0,0,False,1,F,1134,P
Earth,False,TRAPPIST-1e,49,False,1020,0,2,2,0,True,1,G,879,S
Earth,False,TRAPPIST-1e,17,False,0,150,166,570,0,True,1,G,880,S
Mars,False,TRAPPIST-1e,29,False,518,0,10,1245,0,False,1,F,1048,S
Earth,True,55 Cancri e,36,False,0,0,0,0,0,True,1,G,881,S
Europa,False,TRAPPIST-1e,37,False,31,9307,0,904,11213,False,1,,,
Earth,False,PSO J318.5-22,17,False,2,0,0,0,681,False,1,F,1135,P
Mars,True,55 Cancri e,45,False,0,0,0,0,0,True,1,F,1050,S
Earth,False,TRAPPIST-1e,20,False,0,9,82,14,704,False,1,G,880,P
Mars,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,1,F,1136,P
Europa,True,TRAPPIST-1e,28,False,0,0,0,0,0,True,4,B,186,P
Europa,False,TRAPPIST-1e,15,False,0,22,6805,0,531,True,4,B,186,P
Europa,False,TRAPPIST-1e,53,False,0,6634,0,5047,108,False,4,B,186,P
Europa,True,TRAPPIST-1e,51,False,0,0,0,0,0,True,4,B,186,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,2,G,881,P
Earth,True,TRAPPIST-1e,1,False,0,0,0,0,0,False,2,G,881,P
Mars,False,TRAPPIST-1e,26,False,665,76,0,1478,0,False,1,F,1137,P
Earth,False,TRAPPIST-1e,20,False,0,0,499,285,103,False,1,G,882,S
Earth,False,TRAPPIST-1e,23,False,0,551,59,720,14,False,1,F,1052,S
Earth,False,TRAPPIST-1e,22,False,658,0,0,161,3,True,1,F,1053,S
Earth,True,55 Cancri e,22,False,0,0,0,0,0,True,1,G,882,P
Europa,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,2,B,210,S
Europa,False,TRAPPIST-1e,28,False,0,0,0,0,0,True,2,B,210,S
Earth,True,TRAPPIST-1e,40,False,0,0,0,0,0,True,1,G,884,S
Mars,False,55 Cancri e,21,False,4027,0,47,83,0,False,1,D,175,P
Earth,False,TRAPPIST-1e,35,False,702,104,5,76,0,True,1,G,885,S
Earth,False,TRAPPIST-1e,22,False,142,1307,0,0,0,False,1,F,1140,P
Europa,True,TRAPPIST-1e,37,False,0,0,0,0,0,True,1,D,166,S
Mars,False,TRAPPIST-1e,21,False,0,0,0,0,0,False,1,E,356,S
Earth,False,TRAPPIST-1e,50,False,0,358,0,620,4,False,1,,,
Earth,False,TRAPPIST-1e,27,False,0,0,800,0,0,True,1,F,1055,S
Earth,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,G,887,S
Earth,True,TRAPPIST-1e,15,False,0,0,0,0,0,True,2,G,884,P
Earth,False,PSO J318.5-22,25,False,39,0,169,20,1403,False,2,E,346,P
Europa,False,55 Cancri e,31,False,0,225,0,301,4090,False,2,A,67,S
Europa,False,55 Cancri e,28,False,0,8162,1044,699,46,True,2,B,211,S
Earth,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,4,G,889,S
Earth,True,PSO J318.5-22,2,False,0,0,0,0,0,True,4,G,889,S
Earth,False,TRAPPIST-1e,27,False,0,6,0,814,107,True,4,G,889,S
Earth,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,4,G,889,S
Earth,False,TRAPPIST-1e,22,False,758,0,46,0,0,False,1,F,1141,P
Mars,False,TRAPPIST-1e,28,False,0,0,0,0,0,False,1,E,357,S
Earth,False,TRAPPIST-1e,56,False,0,4,778,0,0,True,1,G,890,S
Earth,False,TRAPPIST-1e,28,False,0,0,0,676,124,False,1,F,1058,S
Earth,False,55 Cancri e,42,False,31,0,0,635,0,True,3,E,358,S
Earth,False,TRAPPIST-1e,20,False,0,0,0,703,0,True,3,F,1059,S
Earth,False,TRAPPIST-1e,27,False,508,585,9,0,0,True,3,F,1059,S
Earth,False,PSO J318.5-22,29,False,0,0,20,0,402,False,1,G,885,P
Earth,False,55 Cancri e,36,False,85,0,545,15,0,True,1,F,1060,S
Earth,False,TRAPPIST-1e,23,False,0,0,4,145,0,False,2,F,1061,S
Earth,True,TRAPPIST-1e,64,False,0,0,0,0,0,True,2,G,891,S
Earth,False,TRAPPIST-1e,19,False,1,1,0,0,1755,False,4,G,886,P
Earth,True,55 Cancri e,1,False,0,0,0,0,0,False,4,G,886,P
Earth,True,TRAPPIST-1e,49,False,0,0,0,0,0,False,4,G,886,P
Earth,True,55 Cancri e,0,False,0,0,0,0,0,True,4,G,886,P
Earth,False,TRAPPIST-1e,18,False,0,288,35,0,435,False,1,F,1143,P
Europa,False,55 Cancri e,39,False,5645,132,0,1,1814,False,1,C,174,P
Mars,False,TRAPPIST-1e,37,False,10,20,868,115,0,False,2,E,347,P
Mars,True,TRAPPIST-1e,44,False,0,0,0,0,0,True,2,F,1144,P
Mars,False,PSO J318.5-22,43,False,817,0,617,0,0,False,2,F,1145,P
Mars,True,TRAPPIST-1e,33,False,0,0,0,0,0,True,2,F,1145,P
Earth,False,TRAPPIST-1e,20,True,41,222,0,43,601,True,3,G,893,S
Earth,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,3,G,893,S
Earth,False,55 Cancri e,4,False,0,0,0,0,0,True,3,G,893,S
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,F,1062,S
Mars,False,TRAPPIST-1e,50,True,690,0,30,762,428,False,1,F,1063,S
Mars,True,TRAPPIST-1e,47,False,0,0,0,0,0,True,2,F,1146,P
Mars,True,TRAPPIST-1e,17,False,0,0,0,0,0,True,2,F,1146,P
Europa,False,TRAPPIST-1e,26,False,0,1583,0,232,8040,False,1,B,187,P
Earth,False,TRAPPIST-1e,21,False,39,360,0,0,0,True,1,E,360,S
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,F,1147,P
Europa,True,TRAPPIST-1e,26,False,0,0,0,0,0,True,1,C,175,P
Mars,False,TRAPPIST-1e,28,True,1565,0,0,0,145,False,1,F,1149,P
Earth,False,PSO J318.5-22,34,False,0,0,693,3,77,True,3,G,894,S
Earth,True,TRAPPIST-1e,11,False,0,0,0,0,0,True,3,G,894,S
Earth,True,TRAPPIST-1e,0,False,0,0,0,0,0,True,3,G,894,S
Europa,False,55 Cancri e,28,False,550,5203,0,2244,1624,False,1,D,176,P
Earth,False,TRAPPIST-1e,33,False,127,745,9,0,0,True,1,G,895,S
Earth,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,G,888,P
Mars,True,TRAPPIST-1e,28,False,0,0,0,0,0,False,3,F,1150,P
Mars,True,TRAPPIST-1e,11,False,0,0,0,0,0,True,3,F,1150,P
Mars,False,TRAPPIST-1e,60,False,51,10,754,1412,137,False,3,F,1150,P
,False,,43,True,1,0,213,7,701,True,1,G,896,S
Earth,False,TRAPPIST-1e,27,False,0,1,667,897,43,False,1,E,361,S
Earth,True,TRAPPIST-1e,37,False,0,0,0,0,0,True,1,G,890,P
Earth,True,55 Cancri e,23,False,0,0,0,0,0,True,1,G,897,S
Mars,False,TRAPPIST-1e,57,False,1696,0,1006,0,27,False,1,D,168,S
Europa,True,TRAPPIST-1e,29,False,0,0,0,0,0,True,4,A,51,P
Europa,False,TRAPPIST-1e,28,False,0,175,0,214,7461,False,4,A,51,P
