HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TravelGroupSize,Deck,Num,Side
Mars,False,TRAPPIST-1e,35,False,4608,0,926,382,0,False,1,F,967.0,S
Earth,False,TRAPPIST-1e,13,False,0,0,60,1,5147,False,1,G,818.0,P
Earth,False,,21,False,1,0,143,558,1,False,1,F,969.0,S
Earth,True,TRAPPIST-1e,22,False,0,0,0,0,0,False,1,G,820.0,P
Europa,True,TRAPPIST-1e,29,False,0,0,0,0,0,False,2,E,315.0,P
Europa,False,TRAPPIST-1e,32,False,8151,2052,1919,7352,754,False,2,E,315.0,P
Earth,False,TRAPPIST-1e,20,False,0,15,455,95,0,True,1,F,970.0,S
Mars,False,TRAPPIST-1e,44,False,2575,3,20,0,0,False,1,F,1036.0,P
Earth,False,55 Cancri e,22,False,0,0,0,1600,168,True,1,F,972.0,S
Europa,False,TRAPPIST-1e,39,False,3926,2030,0,1483,611,False,2,B,170.0,P
Europa,False,TRAPPIST-1e,19,False,0,3750,0,0,41,True,2,B,170.0,P
Earth,True,TRAPPIST-1e,0,False,0,0,0,0,0,False,6,G,821.0,P
Earth,True,TRAPPIST-1e,0,False,0,0,0,0,0,False,6,G,821.0,P
,False,PSO J318.5-22,12,False,0,0,0,0,0,True,6,G,821.0,P
Earth,True,TRAPPIST-1e,7,False,0,0,0,0,0,False,6,G,821.0,P
Earth,False,PSO J318.5-22,32,False,793,0,0,0,0,False,6,E,316.0,P
Earth,False,,11,False,0,0,0,0,0,True,6,G,821.0,P
Earth,False,55 Cancri e,18,False,1471,59,95,1109,330,False,1,F,973.0,S
Europa,False,55 Cancri e,49,True,9,179,0,3,7865,False,1,C,158.0,P
Mars,True,TRAPPIST-1e,61,False,0,0,0,0,0,True,1,F,1038.0,P
Earth,True,55 Cancri e,7,False,0,0,0,0,0,True,3,G,823.0,P
Earth,False,TRAPPIST-1e,25,False,0,181,671,0,0,True,3,G,823.0,P
Earth,False,55 Cancri e,51,False,6,0,706,0,0,True,3,F,1039.0,P
Europa,True,TRAPPIST-1e,56,False,0,0,0,0,0,True,1,E,317.0,P
Earth,False,,31,False,25,712,0,16,0,True,1,G,833.0,S
Earth,True,PSO J318.5-22,16,False,0,0,0,0,0,True,1,,,
Earth,True,TRAPPIST-1e,29,False,0,0,0,0,0,True,1,G,834.0,S
Earth,True,PSO J318.5-22,17,False,0,0,0,0,0,True,1,G,825.0,P
Earth,False,PSO J318.5-22,47,False,83,1,0,654,3,True,1,G,835.0,S
Europa,False,TRAPPIST-1e,25,False,0,3,0,763,3541,False,3,B,171.0,P
Europa,False,TRAPPIST-1e,28,False,29,394,0,712,4360,False,3,B,171.0,P
Europa,False,TRAPPIST-1e,32,False,0,419,0,1984,521,False,3,B,171.0,P
Europa,True,55 Cancri e,56,False,0,0,0,0,0,True,3,C,198.0,S
Europa,True,55 Cancri e,25,False,0,0,0,0,0,True,3,C,198.0,S
Europa,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,3,C,198.0,S
Europa,True,TRAPPIST-1e,41,False,0,0,0,0,0,True,2,C,199.0,S
Europa,True,55 Cancri e,28,False,0,0,0,0,0,True,2,C,199.0,S
Mars,True,TRAPPIST-1e,25,False,0,0,0,0,0,True,2,F,980.0,S
Mars,True,TRAPPIST-1e,11,False,0,0,0,0,0,True,2,F,980.0,S
Mars,False,TRAPPIST-1e,20,False,0,0,0,0,0,False,1,E,320.0,P
Earth,False,TRAPPIST-1e,24,False,0,464,321,0,90,True,1,F,981.0,S
Earth,False,,41,False,256,109,0,340,0,False,1,F,1044.0,P
Earth,False,55 Cancri e,29,False,0,0,22,738,0,False,1,F,982.0,S
Europa,True,55 Cancri e,59,False,0,0,0,0,0,True,1,C,200.0,S
Earth,False,TRAPPIST-1e,31,False,0,679,0,0,213,True,2,G,837.0,S
Earth,False,TRAPPIST-1e,16,False,43,0,0,1893,119,False,2,F,983.0,S
Mars,False,TRAPPIST-1e,65,False,56,0,1081,21,0,False,2,F,1045.0,P
Mars,False,TRAPPIST-1e,21,False,0,1,2832,0,0,True,2,F,1045.0,P
Earth,True,TRAPPIST-1e,27,False,0,0,0,0,0,True,1,G,827.0,P
Earth,True,TRAPPIST-1e,37,False,0,0,0,0,0,True,1,G,838.0,S
Earth,False,TRAPPIST-1e,42,False,5049,477,0,0,0,False,1,G,828.0,P
Earth,False,55 Cancri e,36,False,0,0,846,0,0,True,8,G,829.0,P
Earth,True,PSO J318.5-22,24,False,0,0,0,0,0,False,8,G,829.0,P
Earth,True,PSO J318.5-22,27,False,0,0,0,0,0,True,8,G,829.0,P
Earth,False,55 Cancri e,19,False,107,0,505,48,0,False,8,F,1046.0,P
Earth,False,TRAPPIST-1e,26,False,0,910,13,10,15,False,8,F,1046.0,P
Earth,True,55 Cancri e,19,False,0,0,0,0,0,True,8,G,829.0,P
Earth,False,TRAPPIST-1e,26,False,1528,1,0,0,0,False,8,F,1046.0,P
Earth,False,TRAPPIST-1e,35,False,0,116,51,0,701,False,8,F,1046.0,P
Earth,False,55 Cancri e,24,False,0,0,0,704,0,False,1,F,984.0,S
,False,TRAPPIST-1e,9,False,0,0,0,0,0,True,1,G,839.0,S
Europa,False,55 Cancri e,40,False,0,3815,0,322,0,True,1,A,47.0,P
Earth,True,PSO J318.5-22,23,False,0,0,0,0,0,True,1,G,840.0,S
Mars,False,TRAPPIST-1e,4,False,0,0,0,0,0,True,4,F,1050.0,P
Mars,False,TRAPPIST-1e,20,False,859,3,0,939,0,False,4,F,1050.0,P
Mars,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,4,F,1050.0,P
Mars,False,TRAPPIST-1e,4,False,0,0,0,0,0,True,4,F,1050.0,P
Earth,True,TRAPPIST-1e,19,False,0,0,0,0,0,True,1,G,830.0,P
Earth,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,1,G,841.0,S
Earth,False,55 Cancri e,26,False,7,751,0,38,0,True,1,F,986.0,S
Earth,False,TRAPPIST-1e,13,False,0,63,54,20,916,False,2,F,1051.0,P
Earth,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,2,G,831.0,P
Mars,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,F,1052.0,P
Europa,False,TRAPPIST-1e,40,False,0,553,10,2787,52,False,1,B,199.0,S
Mars,False,TRAPPIST-1e,34,True,38,0,606,0,404,False,1,E,321.0,P
Europa,True,55 Cancri e,21,False,0,0,0,0,0,True,2,B,200.0,S
Europa,False,TRAPPIST-1e,29,False,0,4198,227,1,1415,True,2,B,200.0,S
Earth,True,TRAPPIST-1e,40,False,814,12,2,0,79,True,1,G,844.0,S
Earth,False,TRAPPIST-1e,16,False,0,1,0,0,61,False,1,F,1054.0,P
Earth,False,TRAPPIST-1e,37,False,732,0,0,156,0,False,1,G,832.0,P
Mars,True,55 Cancri e,41,False,0,0,0,0,0,True,1,D,156.0,S
Mars,True,55 Cancri e,16,False,0,0,0,0,0,True,2,F,988.0,S
Mars,False,55 Cancri e,39,False,98,0,125,0,1082,False,2,F,988.0,S
Earth,True,TRAPPIST-1e,30,False,0,0,0,0,0,True,2,E,322.0,P
Earth,False,TRAPPIST-1e,40,False,151,0,713,0,0,True,2,E,322.0,P
Earth,False,TRAPPIST-1e,63,False,0,281,94,0,270,True,1,F,989.0,S
Mars,False,TRAPPIST-1e,32,False,382,0,477,22,2,True,1,D,163.0,P
Earth,False,TRAPPIST-1e,47,False,1,17,0,1069,0,False,1,F,990.0,S
Earth,False,55 Cancri e,23,False,0,306,392,9,13,False,1,F,1056.0,P
Earth,False,TRAPPIST-1e,23,False,0,7,0,190,501,False,1,F,991.0,S
Mars,True,TRAPPIST-1e,19,False,0,0,0,0,0,True,1,F,1057.0,P
Europa,True,55 Cancri e,44,False,0,0,0,0,0,True,2,C,159.0,P
Europa,False,TRAPPIST-1e,29,False,6,5,0,6235,434,False,2,C,159.0,P
Earth,False,TRAPPIST-1e,21,False,582,0,0,148,53,False,1,G,834.0,P
Earth,False,TRAPPIST-1e,23,False,576,207,0,0,9,False,1,E,323.0,P
Europa,False,TRAPPIST-1e,26,True,0,0,0,0,0,True,1,B,201.0,S
Europa,True,55 Cancri e,47,False,0,0,0,0,0,True,1,C,160.0,P
Earth,True,PSO J318.5-22,20,False,0,0,0,0,0,True,1,G,835.0,P
Europa,True,TRAPPIST-1e,48,False,0,0,0,0,0,True,1,B,175.0,P
Earth,True,TRAPPIST-1e,4,False,0,0,0,0,0,True,2,G,836.0,P
Earth,False,TRAPPIST-1e,25,False,322,0,81,3,298,True,2,G,836.0,P
Earth,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,1,G,837.0,P
Mars,False,TRAPPIST-1e,29,False,523,0,21,4,811,False,1,E,330.0,S
Earth,False,TRAPPIST-1e,21,False,41,651,2,29,0,False,1,F,1058.0,P
,False,TRAPPIST-1e,20,False,949,0,0,5,0,False,1,E,324.0,P
Earth,False,TRAPPIST-1e,34,False,0,160,0,611,44,False,3,G,838.0,P
Earth,True,TRAPPIST-1e,9,False,0,0,0,0,0,True,3,G,838.0,P
Earth,True,TRAPPIST-1e,12,False,0,0,0,0,0,False,3,G,838.0,P
Earth,False,TRAPPIST-1e,13,False,0,0,0,0,1513,False,1,F,994.0,S
Mars,True,TRAPPIST-1e,27,False,0,0,0,0,0,True,1,F,995.0,S
Europa,False,TRAPPIST-1e,34,False,0,914,0,2433,647,True,1,C,202.0,S
Europa,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,2,B,176.0,P
Europa,True,55 Cancri e,16,False,0,0,0,0,0,True,2,B,176.0,P
Earth,True,TRAPPIST-1e,43,False,0,0,0,0,0,True,2,G,839.0,P
Earth,True,TRAPPIST-1e,0,False,0,0,0,0,0,False,2,G,839.0,P
Earth,False,,20,False,0,4,761,22,1,True,1,E,325.0,P
Mars,False,TRAPPIST-1e,45,False,878,0,430,0,0,False,1,F,1059.0,P
Europa,False,TRAPPIST-1e,35,False,0,725,3415,0,1,False,1,D,158.0,S
Earth,True,TRAPPIST-1e,21,False,1961,96,0,54,40,False,1,F,1060.0,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,840.0,P
Earth,False,PSO J318.5-22,46,False,0,153,0,0,397,False,1,F,1061.0,P
Earth,False,TRAPPIST-1e,22,False,261,0,0,107,1132,False,3,F,997.0,S
Earth,False,TRAPPIST-1e,2,False,0,0,0,0,0,True,3,G,845.0,S
Earth,True,TRAPPIST-1e,3,False,0,0,0,0,0,True,3,G,845.0,S
Earth,True,55 Cancri e,28,False,0,0,0,0,0,True,3,G,841.0,P
Earth,False,PSO J318.5-22,60,False,0,0,789,283,3,False,3,F,1062.0,P
Earth,False,PSO J318.5-22,48,False,0,2,72,554,143,False,3,G,841.0,P
Earth,False,55 Cancri e,18,False,51,339,1,0,436,True,2,E,331.0,S
Earth,False,TRAPPIST-1e,31,False,1364,0,0,0,21,False,2,F,998.0,S
Europa,True,55 Cancri e,26,False,0,0,0,0,0,True,2,C,163.0,P
Europa,False,55 Cancri e,41,False,717,641,2,1559,4828,False,2,C,163.0,P
Earth,False,TRAPPIST-1e,26,False,168,0,382,166,0,True,1,F,999.0,S
Earth,False,TRAPPIST-1e,29,False,0,43,693,0,0,True,1,F,1063.0,P
Earth,False,TRAPPIST-1e,24,False,666,938,1,0,0,False,1,E,332.0,S
Earth,False,TRAPPIST-1e,25,False,10,0,908,5,0,True,1,F,1064.0,P
Earth,False,55 Cancri e,0,False,0,0,0,0,0,False,1,G,842.0,P
Earth,True,TRAPPIST-1e,30,False,0,0,0,0,0,False,1,G,843.0,P
Europa,True,55 Cancri e,18,False,0,0,0,0,0,True,2,B,177.0,P
Europa,True,55 Cancri e,32,False,0,0,0,0,0,True,2,B,177.0,P
Earth,False,TRAPPIST-1e,28,False,0,0,0,525,1889,False,1,F,1000.0,S
Mars,False,TRAPPIST-1e,21,False,2206,0,353,0,19,False,1,D,165.0,P
Earth,False,TRAPPIST-1e,25,False,0,528,8,153,0,False,1,F,1065.0,P
Mars,False,55 Cancri e,47,False,275,0,0,24,0,True,3,F,1002.0,S
Mars,True,PSO J318.5-22,27,False,0,0,0,0,0,True,3,F,1002.0,S
Mars,True,TRAPPIST-1e,8,False,0,0,0,0,0,True,3,F,1002.0,S
Earth,False,TRAPPIST-1e,24,False,0,0,56,564,880,False,1,F,1003.0,S
Mars,True,TRAPPIST-1e,30,False,0,0,0,0,0,True,1,E,334.0,S
Earth,True,PSO J318.5-22,24,False,0,0,0,0,0,True,1,G,848.0,S
Earth,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,1,G,849.0,S
Earth,False,,16,False,0,0,19,971,0,False,1,E,335.0,S
Mars,False,TRAPPIST-1e,23,False,263,0,1548,44,0,True,1,F,1004.0,S
Mars,False,TRAPPIST-1e,16,False,271,0,2251,117,0,True,1,F,1067.0,P
Earth,False,TRAPPIST-1e,29,False,30,0,605,267,6,False,1,G,844.0,P
Earth,False,TRAPPIST-1e,46,False,1,0,898,0,96,True,1,E,326.0,P
Earth,True,PSO J318.5-22,13,False,0,0,0,0,0,False,1,G,845.0,P
Earth,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,G,852.0,S
Earth,True,TRAPPIST-1e,29,False,0,0,0,0,0,True,1,G,853.0,S
Earth,True,TRAPPIST-1e,46,False,0,0,0,0,0,True,1,G,854.0,S
Earth,False,TRAPPIST-1e,24,False,1231,0,0,1,3,True,2,F,1005.0,S
Earth,True,TRAPPIST-1e,33,False,0,0,0,0,0,True,2,G,855.0,S
Mars,False,TRAPPIST-1e,38,False,218,0,586,770,0,False,1,F,1006.0,S
Earth,True,TRAPPIST-1e,57,False,0,0,0,0,0,True,2,G,847.0,P
Earth,False,TRAPPIST-1e,27,False,0,13,643,47,0,True,2,F,1070.0,P
Earth,False,TRAPPIST-1e,38,False,6,2324,0,0,0,True,1,G,848.0,P
Earth,False,TRAPPIST-1e,28,False,607,0,0,227,0,True,1,G,856.0,S
Mars,False,TRAPPIST-1e,25,False,922,0,1,91,0,False,1,E,327.0,P
Mars,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,F,1007.0,S
Mars,False,TRAPPIST-1e,33,False,705,0,1905,13,0,True,1,F,1071.0,P
Earth,False,TRAPPIST-1e,35,False,202,1309,60,0,0,True,1,F,1008.0,S
Earth,False,TRAPPIST-1e,24,False,290,64,413,35,0,True,1,F,1009.0,S
Europa,True,TRAPPIST-1e,31,False,0,0,0,0,0,True,4,B,202.0,S
Europa,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,4,B,202.0,S
Europa,True,TRAPPIST-1e,28,False,0,0,0,0,0,True,4,,,
Europa,False,55 Cancri e,8,False,0,0,0,0,0,True,4,B,202.0,S
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,F,1010.0,S
Mars,False,TRAPPIST-1e,26,False,41,0,444,572,0,False,1,D,159.0,S
Europa,False,55 Cancri e,43,False,0,1001,0,2393,0,False,1,B,178.0,P
Europa,False,TRAPPIST-1e,70,False,241,1065,0,2290,2,True,1,C,204.0,S
Earth,True,55 Cancri e,17,False,0,0,0,0,0,True,1,G,849.0,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,850.0,P
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,G,858.0,S
Earth,False,55 Cancri e,37,False,0,0,163,0,486,True,2,F,1012.0,S
Earth,False,TRAPPIST-1e,15,False,0,400,0,0,702,False,1,F,1073.0,P
Europa,False,55 Cancri e,20,False,0,290,0,1866,217,False,2,A,64.0,S
Europa,False,55 Cancri e,36,True,13,196,3,0,12323,False,2,C,205.0,S
Earth,False,TRAPPIST-1e,14,False,0,56,0,0,2,True,1,F,1013.0,S
Earth,False,TRAPPIST-1e,21,False,38,1,591,1,31,True,1,E,336.0,S
Earth,False,TRAPPIST-1e,28,False,89,3,571,258,0,False,1,F,1075.0,P
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,F,1076.0,P
Earth,False,TRAPPIST-1e,26,False,0,0,827,1,0,False,1,F,1077.0,P
Earth,False,TRAPPIST-1e,25,False,662,34,0,79,148,False,1,F,1078.0,P
Earth,False,TRAPPIST-1e,29,False,0,10,0,594,120,False,1,F,1014.0,S
Europa,False,55 Cancri e,39,True,0,2868,0,5,1968,True,1,B,179.0,P
Earth,False,TRAPPIST-1e,18,False,0,0,0,87,1232,True,1,F,1079.0,P
Europa,True,55 Cancri e,37,False,0,0,0,0,0,True,1,B,203.0,S
Earth,False,TRAPPIST-1e,28,False,467,0,0,0,307,False,1,G,852.0,P
Earth,False,TRAPPIST-1e,18,False,0,0,2728,0,0,True,1,F,1015.0,S
Earth,False,TRAPPIST-1e,30,False,0,6,621,0,433,False,1,F,1080.0,P
Earth,False,TRAPPIST-1e,35,False,35,0,14,0,816,True,3,E,337.0,S
Earth,False,TRAPPIST-1e,26,False,0,196,0,0,487,True,3,F,1016.0,S
Earth,True,55 Cancri e,0,False,0,0,0,0,0,True,3,G,860.0,S
Earth,False,PSO J318.5-22,42,False,0,0,0,214,50,True,1,G,861.0,S
Earth,False,,36,False,1,716,3,0,57,True,1,F,1081.0,P
Earth,False,TRAPPIST-1e,31,False,1177,2,0,0,1,False,1,F,1083.0,P
Earth,False,55 Cancri e,27,False,3905,7,0,4,53,False,1,G,854.0,P
Europa,False,TRAPPIST-1e,25,False,0,4313,0,175,60,True,1,C,206.0,S
Earth,True,TRAPPIST-1e,32,False,0,0,0,0,0,True,1,G,856.0,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,862.0,S
Earth,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,1,G,863.0,S
Earth,True,55 Cancri e,51,False,0,0,0,0,0,True,1,G,864.0,S
Europa,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,B,181.0,P
Europa,True,55 Cancri e,31,False,0,0,0,0,0,True,2,B,181.0,P
Earth,False,TRAPPIST-1e,9,False,0,0,0,0,0,False,5,,,
Earth,False,TRAPPIST-1e,7,False,0,0,0,0,0,True,5,G,857.0,P
Earth,False,TRAPPIST-1e,3,False,0,0,0,0,0,True,5,G,857.0,P
Earth,True,TRAPPIST-1e,2,False,0,0,0,0,0,True,5,G,857.0,P
Earth,False,55 Cancri e,7,False,0,0,0,0,0,False,5,G,857.0,P
Mars,False,TRAPPIST-1e,18,False,1744,0,8,8,0,False,2,F,1019.0,S
Mars,True,,33,False,0,0,0,0,0,True,2,F,1019.0,S
Earth,False,TRAPPIST-1e,23,False,0,2891,0,6,0,True,1,F,1084.0,P
Europa,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,1,B,204.0,S
Mars,False,TRAPPIST-1e,32,False,4702,0,449,190,0,False,1,F,1021.0,S
Europa,True,TRAPPIST-1e,27,False,0,0,0,0,0,True,1,B,182.0,P
Earth,False,TRAPPIST-1e,23,False,0,491,0,61,0,True,1,F,1085.0,P
Europa,False,TRAPPIST-1e,25,False,0,3625,0,0,168,True,1,C,208.0,S
Earth,False,TRAPPIST-1e,18,False,454,0,0,324,0,False,1,F,1086.0,P
Mars,True,55 Cancri e,23,False,0,0,0,0,0,True,1,F,1087.0,P
Europa,True,55 Cancri e,31,False,0,0,0,0,0,True,2,E,330.0,P
Europa,False,TRAPPIST-1e,32,False,0,1301,0,94,356,False,2,E,330.0,P
Mars,True,TRAPPIST-1e,22,False,0,0,0,0,0,True,1,F,1090.0,P
Mars,True,TRAPPIST-1e,38,False,0,0,0,0,0,True,1,F,1091.0,P
Earth,False,PSO J318.5-22,21,False,751,5,0,1,0,True,1,F,1023.0,S
Mars,True,TRAPPIST-1e,28,False,0,0,0,0,0,True,1,F,1092.0,P
Europa,False,TRAPPIST-1e,38,False,0,0,0,0,0,False,1,B,183.0,P
Earth,False,TRAPPIST-1e,20,False,0,0,708,101,0,True,1,F,1094.0,P
Earth,False,TRAPPIST-1e,23,False,0,1,292,0,340,False,1,F,1095.0,P
Earth,False,TRAPPIST-1e,48,False,456,0,39,0,5,True,1,G,862.0,P
Earth,True,55 Cancri e,15,False,0,0,0,0,0,True,2,G,867.0,S
Earth,False,TRAPPIST-1e,30,False,0,674,39,0,10,True,2,G,867.0,S
Mars,False,TRAPPIST-1e,40,False,286,0,2299,12,0,True,1,F,1024.0,S
Earth,False,TRAPPIST-1e,36,False,0,0,33,677,0,False,1,G,868.0,S
Earth,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,G,869.0,S
Mars,False,TRAPPIST-1e,17,False,13,0,565,367,1,False,1,E,332.0,P
Europa,False,55 Cancri e,38,False,0,439,0,434,10074,False,2,C,168.0,P
Europa,True,55 Cancri e,38,False,0,0,0,0,0,True,2,C,168.0,P
Mars,False,,14,False,809,0,59,0,0,False,2,D,167.0,P
Mars,False,TRAPPIST-1e,27,False,134,0,6,1450,0,False,2,E,333.0,P
Earth,False,TRAPPIST-1e,21,False,37,0,31,696,63,True,1,E,334.0,P
Europa,False,TRAPPIST-1e,18,False,0,3770,0,287,3491,False,1,C,169.0,P
Mars,False,TRAPPIST-1e,26,False,164,0,853,0,39,True,1,D,168.0,P
Europa,False,TRAPPIST-1e,35,False,25,866,0,3198,459,False,1,C,170.0,P
Mars,True,55 Cancri e,46,False,1082,80,1177,0,323,False,1,F,1026.0,S
Europa,True,55 Cancri e,13,False,0,0,0,0,0,True,2,B,205.0,S
Europa,False,TRAPPIST-1e,39,False,43,9365,144,0,118,True,2,B,205.0,S
Mars,False,PSO J318.5-22,49,False,1690,0,85,0,0,False,2,D,161.0,S
Mars,False,TRAPPIST-1e,28,False,0,0,0,0,0,False,2,E,339.0,S
Earth,False,TRAPPIST-1e,27,False,0,686,0,101,9,True,2,F,1098.0,P
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,G,865.0,P
Earth,False,TRAPPIST-1e,29,False,0,32,0,4517,0,False,1,E,340.0,S
,False,TRAPPIST-1e,27,False,0,45,225,14,519,False,1,F,1099.0,P
Mars,True,TRAPPIST-1e,38,False,0,0,0,0,0,True,1,F,1100.0,P
Earth,False,PSO J318.5-22,18,False,0,0,0,150,0,True,1,F,1101.0,P
Europa,True,55 Cancri e,35,False,0,0,0,0,0,True,1,E,336.0,P
Mars,True,TRAPPIST-1e,37,False,0,0,0,0,0,True,1,F,1102.0,P
Earth,False,TRAPPIST-1e,60,False,943,53,0,0,0,False,1,E,337.0,P
Europa,True,TRAPPIST-1e,31,False,0,0,0,0,0,True,1,E,338.0,P
Europa,True,TRAPPIST-1e,4,False,0,0,0,0,0,True,3,C,209.0,S
,False,TRAPPIST-1e,34,False,0,3195,0,102,1469,True,3,C,209.0,S
Europa,False,55 Cancri e,46,False,0,8221,0,1010,160,True,3,C,209.0,S
Earth,False,TRAPPIST-1e,18,False,0,0,55,2288,1,False,1,G,870.0,S
Mars,False,TRAPPIST-1e,38,False,0,0,363,7,3,False,1,E,342.0,S
Earth,False,,29,False,0,61,942,2,0,True,1,F,1029.0,S
Europa,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,2,C,210.0,S
Europa,True,TRAPPIST-1e,26,False,0,0,0,0,0,True,2,C,210.0,S
Europa,False,TRAPPIST-1e,30,False,0,95,0,1202,5558,False,1,C,173.0,P
Earth,False,TRAPPIST-1e,42,False,0,0,8,3409,0,False,1,F,1030.0,S
Mars,False,TRAPPIST-1e,36,False,386,0,756,6,0,False,1,F,1104.0,P
Earth,False,55 Cancri e,23,False,253,0,1175,3,0,False,1,F,1105.0,P
Europa,False,TRAPPIST-1e,34,True,0,5210,0,1332,2,True,2,A,65.0,S
Europa,False,TRAPPIST-1e,26,False,0,4894,0,62,85,True,2,A,65.0,S
Mars,False,TRAPPIST-1e,31,False,2048,0,1040,136,0,False,1,D,170.0,P
Mars,False,TRAPPIST-1e,48,False,581,6,1,158,0,False,1,D,171.0,P
Earth,True,TRAPPIST-1e,10,False,0,0,0,0,0,True,1,G,871.0,S
Mars,False,TRAPPIST-1e,27,False,2,0,1320,0,26,True,2,F,1106.0,P
Mars,False,TRAPPIST-1e,32,False,2497,0,101,0,0,False,2,F,1106.0,P
Earth,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,3,G,872.0,S
Earth,True,PSO J318.5-22,20,False,0,0,0,0,0,True,3,G,872.0,S
Earth,False,TRAPPIST-1e,48,False,83,110,0,690,8,True,3,F,1032.0,S
Mars,False,TRAPPIST-1e,35,True,628,6,528,136,0,False,1,E,343.0,S
Mars,False,TRAPPIST-1e,14,False,246,0,2153,0,0,True,1,D,172.0,P
Mars,False,TRAPPIST-1e,28,False,4,0,2574,0,0,True,1,D,173.0,P
Mars,False,TRAPPIST-1e,27,False,743,378,8,0,0,False,1,F,1109.0,P
Mars,True,TRAPPIST-1e,42,False,0,0,0,0,0,True,3,D,162.0,S
Mars,True,TRAPPIST-1e,8,False,0,0,0,0,0,True,3,D,162.0,S
Mars,True,55 Cancri e,30,False,0,0,0,0,0,True,3,D,162.0,S
Earth,False,TRAPPIST-1e,44,False,0,0,5,30,777,False,1,G,869.0,P
Mars,False,TRAPPIST-1e,40,False,1269,0,75,0,4,False,1,F,1034.0,S
Earth,False,TRAPPIST-1e,38,False,766,38,0,0,0,False,1,F,1111.0,P
,False,PSO J318.5-22,22,False,2,46,0,483,67,False,1,F,1035.0,S
Mars,False,TRAPPIST-1e,32,False,1781,0,654,580,0,False,2,D,174.0,P
Mars,False,TRAPPIST-1e,16,False,2116,0,350,0,901,False,2,D,174.0,P
Mars,False,TRAPPIST-1e,33,False,748,130,1047,458,0,False,1,D,163.0,S
Europa,False,TRAPPIST-1e,38,False,20,3960,153,280,1674,False,1,B,206.0,S
Earth,True,TRAPPIST-1e,23,False,0,806,0,2,0,True,1,G,870.0,P
Earth,False,TRAPPIST-1e,16,False,3,595,0,9,321,True,1,G,871.0,P
Earth,False,PSO J318.5-22,16,False,481,0,166,0,122,False,5,G,872.0,P
Earth,False,TRAPPIST-1e,11,False,0,0,0,0,0,False,5,G,872.0,P
Earth,False,TRAPPIST-1e,22,False,0,824,0,0,411,False,5,F,1112.0,P
Earth,False,TRAPPIST-1e,43,False,0,0,0,0,1544,False,5,F,1112.0,P
Earth,True,PSO J318.5-22,20,False,0,0,0,0,0,True,5,G,872.0,P
Earth,False,TRAPPIST-1e,22,False,0,747,8,0,314,False,1,F,1113.0,P
Mars,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,4,F,1114.0,P
Mars,False,TRAPPIST-1e,30,False,138,0,208,952,0,False,4,E,340.0,P
Mars,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,4,F,1114.0,P
Mars,False,55 Cancri e,0,False,0,0,0,0,0,True,4,F,1114.0,P
Mars,True,TRAPPIST-1e,41,False,164,0,1115,1,18,False,1,E,349.0,S
Earth,False,TRAPPIST-1e,39,False,0,829,0,1,0,True,1,F,1036.0,S
Earth,False,TRAPPIST-1e,37,False,389,0,1,3369,3,False,1,G,873.0,S
Europa,True,55 Cancri e,26,False,0,0,0,0,0,True,1,D,164.0,S
Mars,False,TRAPPIST-1e,49,False,552,0,7,0,183,False,2,F,1116.0,P
Mars,False,TRAPPIST-1e,28,False,142,0,1878,62,0,True,2,E,341.0,P
Mars,False,PSO J318.5-22,13,False,358,65,599,676,0,False,2,F,1117.0,P
,False,TRAPPIST-1e,64,False,469,700,2,1,0,False,2,E,342.0,P
Earth,False,PSO J318.5-22,24,False,1,0,11,0,734,False,1,F,1037.0,S
,True,TRAPPIST-1e,18,False,0,0,0,0,0,True,3,F,1118.0,P
Mars,False,TRAPPIST-1e,18,False,3458,0,216,0,0,False,3,F,1118.0,P
